Year,Month,Segment,Region,KPI,Value Type,Value
2021,4,Customers,Ujjain,Lv2_Visitors,Actuals," 18,713 "
2021,4,Customers,Faridabad,Lv4_Visitors,Actuals," 17,514 "
2021,4,Customers,Uddepy,Lv5_Visitors,Actuals," 12,664 "
2021,4,Customers,Ujjain,Lv4_Visitors,Actuals," 9,666 "
2021,4,Customers,Dehradun,Lv4_Visitors,Actuals," 7,984 "
2021,4,Customers,Aurangabad,Lv1_Visitors,Actuals," 7,409 "
2021,4,Customers,Aurangabad,Lv3_Visitors,Actuals," 6,542 "
2021,4,Customers,Faridabad,Lv5_Visitors,Actuals," 6,243 "
2021,4,Customers,Aurangabad,Lv2_Visitors,Actuals," 5,338 "
2021,4,Customers,Ujjain,Lv5_Visitors,Actuals," 3,854 "
2021,4,Customers,Dehradun,Lv5_Visitors,Actuals," 3,521 "
2021,4,Customers,Aurangabad,Lv4_Visitors,Actuals," 2,531 "
2021,4,Customers,Aurangabad,Lv5_Visitors,Actuals," 1,032 "
2022,4,Customers,India,Lv1_Visitors,Actuals," 472,128 "
2022,4,Customers,India,Lv2_Visitors,Actuals," 332,458 "
2022,4,Customers,India,Lv3_Visitors,Actuals," 217,902 "
2022,4,Customers,Uddepy,Lv1_Visitors,Actuals," 97,503 "
2022,4,Customers,India,Lv4_Visitors,Actuals," 76,645 "
2022,4,Customers,Uddepy,Lv2_Visitors,Actuals," 56,080 "
2022,4,Customers,Uddepy,Lv3_Visitors,Actuals," 42,747 "
2022,4,Customers,Faridabad,Lv1_Visitors,Actuals," 25,257 "
2022,4,Customers,Dehradun,Lv1_Visitors,Actuals," 23,578 "
2022,4,Customers,Ujjain,Lv1_Visitors,Actuals," 21,800 "
2022,4,Customers,Uddepy,Lv4_Visitors,Actuals," 18,540 "
2022,4,Customers,India,Lv5_Visitors,Actuals," 17,271 "
2022,4,Customers,Faridabad,Lv2_Visitors,Actuals," 17,172 "
2022,4,Customers,Dehradun,Lv2_Visitors,Actuals," 15,820 "
2022,4,Customers,Faridabad,Lv3_Visitors,Actuals," 14,053 "
2022,4,Customers,Ujjain,Lv2_Visitors,Actuals," 13,483 "
2022,4,Customers,Dehradun,Lv3_Visitors,Actuals," 9,171 "
2022,4,Customers,Ujjain,Lv3_Visitors,Actuals," 8,469 "
2022,4,Customers,Uddepy,Lv5_Visitors,Actuals," 6,462 "
2022,4,Customers,Aurangabad,Lv1_Visitors,Actuals," 6,379 "
2022,4,Customers,Faridabad,Lv4_Visitors,Actuals," 4,553 "
2022,4,Customers,Aurangabad,Lv2_Visitors,Actuals," 4,183 "
2022,4,Customers,Ujjain,Lv4_Visitors,Actuals," 3,145 "
2022,4,Customers,Aurangabad,Lv3_Visitors,Actuals," 3,053 "
2022,4,Customers,Dehradun,Lv4_Visitors,Actuals," 2,822 "
2022,4,Customers,Aurangabad,Lv4_Visitors,Actuals," 1,216 "
2022,4,Customers,Dehradun,Lv5_Visitors,Actuals," 1,117 "
2022,4,Customers,Faridabad,Lv5_Visitors,Actuals," 1,049 "
2022,4,Customers,Ujjain,Lv5_Visitors,Actuals, 988 
2022,4,Customers,Aurangabad,Lv5_Visitors,Actuals, 490 
2020,3,Customers,India,Lv1_Visitors,Actuals," 518,074 "
2020,3,Customers,India,Lv3_Visitors,Actuals," 506,752 "
2020,3,Customers,India,Lv2_Visitors,Actuals," 413,482 "
2020,3,Customers,India,Lv4_Visitors,Actuals," 223,810 "
2020,3,Customers,Uddepy,Lv3_Visitors,Actuals," 104,662 "
2020,3,Customers,Uddepy,Lv1_Visitors,Actuals," 97,626 "
2020,3,Customers,Uddepy,Lv2_Visitors,Actuals," 71,323 "
2020,3,Customers,India,Lv5_Visitors,Actuals," 54,447 "
2020,3,Customers,Uddepy,Lv4_Visitors,Actuals," 46,068 "
2020,3,Customers,Dehradun,Lv1_Visitors,Actuals," 33,394 "
2020,3,Customers,Dehradun,Lv3_Visitors,Actuals," 30,583 "
2020,3,Customers,Ujjain,Lv1_Visitors,Actuals," 28,233 "
2020,3,Customers,Ujjain,Lv3_Visitors,Actuals," 27,495 "
2020,3,Customers,Dehradun,Lv2_Visitors,Actuals," 24,084 "
2020,3,Customers,Ujjain,Lv2_Visitors,Actuals," 21,527 "
2020,3,Customers,Faridabad,Lv3_Visitors,Actuals," 19,981 "
2020,3,Customers,Uddepy,Lv5_Visitors,Actuals," 15,527 "
2020,3,Customers,Faridabad,Lv1_Visitors,Actuals," 15,489 "
2020,3,Customers,Faridabad,Lv2_Visitors,Actuals," 13,902 "
2020,3,Customers,Ujjain,Lv4_Visitors,Actuals," 11,417 "
2020,3,Customers,Dehradun,Lv4_Visitors,Actuals," 10,855 "
2020,3,Customers,Faridabad,Lv4_Visitors,Actuals," 9,446 "
2020,3,Customers,Aurangabad,Lv1_Visitors,Actuals," 7,660 "
2020,3,Customers,Aurangabad,Lv3_Visitors,Actuals," 7,194 "
2020,3,Customers,Dehradun,Lv5_Visitors,Actuals," 5,186 "
2020,3,Customers,Aurangabad,Lv2_Visitors,Actuals," 5,007 "
2020,3,Customers,Ujjain,Lv5_Visitors,Actuals," 4,060 "
2020,3,Customers,Faridabad,Lv5_Visitors,Actuals," 2,949 "
2020,3,Customers,Aurangabad,Lv4_Visitors,Actuals," 2,235 "
2020,3,Customers,Aurangabad,Lv5_Visitors,Actuals, 942 
2021,3,Customers,India,Lv1_Visitors,Actuals," 785,903 "
2021,3,Customers,India,Lv2_Visitors,Actuals," 648,832 "
2021,3,Customers,India,Lv3_Visitors,Actuals," 637,409 "
2021,3,Customers,India,Lv4_Visitors,Actuals," 294,676 "
2021,3,Customers,Uddepy,Lv1_Visitors,Actuals," 118,728 "
2021,3,Customers,Uddepy,Lv3_Visitors,Actuals," 95,630 "
2021,3,Customers,Uddepy,Lv2_Visitors,Actuals," 92,883 "
2021,3,Customers,India,Lv5_Visitors,Actuals," 86,465 "
2021,3,Customers,Uddepy,Lv4_Visitors,Actuals," 45,909 "
2021,3,Customers,Faridabad,Lv1_Visitors,Actuals," 41,080 "
2021,3,Customers,Dehradun,Lv1_Visitors,Actuals," 40,998 "
2021,3,Customers,Ujjain,Lv1_Visitors,Actuals," 38,575 "
2021,3,Customers,Faridabad,Lv3_Visitors,Actuals," 38,476 "
2021,3,Customers,Faridabad,Lv2_Visitors,Actuals," 35,243 "
2021,3,Customers,Ujjain,Lv3_Visitors,Actuals," 32,802 "
2021,3,Customers,Dehradun,Lv2_Visitors,Actuals," 31,428 "
2021,3,Customers,Ujjain,Lv2_Visitors,Actuals," 30,287 "
2021,3,Customers,Dehradun,Lv3_Visitors,Actuals," 29,002 "
2021,3,Customers,Faridabad,Lv4_Visitors,Actuals," 21,310 "
2021,3,Customers,Ujjain,Lv4_Visitors,Actuals," 17,320 "
2021,3,Customers,Uddepy,Lv5_Visitors,Actuals," 16,903 "
2021,3,Customers,Dehradun,Lv4_Visitors,Actuals," 13,240 "
2021,3,Customers,Aurangabad,Lv1_Visitors,Actuals," 11,162 "
2021,3,Customers,Aurangabad,Lv3_Visitors,Actuals," 9,050 "
2021,3,Customers,Faridabad,Lv5_Visitors,Actuals," 8,543 "
2021,3,Customers,Aurangabad,Lv2_Visitors,Actuals," 8,459 "
2021,3,Customers,Ujjain,Lv5_Visitors,Actuals," 7,807 "
2021,3,Customers,Dehradun,Lv5_Visitors,Actuals," 6,608 "
2021,3,Customers,Aurangabad,Lv4_Visitors,Actuals," 4,108 "
2021,3,Customers,Aurangabad,Lv5_Visitors,Actuals," 1,760 "
2022,3,Customers,India,Lv1_Visitors,Actuals," 578,083 "
2022,3,Customers,India,Lv2_Visitors,Actuals," 400,451 "
2022,3,Customers,India,Lv3_Visitors,Actuals," 254,235 "
2022,3,Customers,Uddepy,Lv1_Visitors,Actuals," 105,943 "
2022,3,Customers,India,Lv4_Visitors,Actuals," 91,699 "
2022,3,Customers,Uddepy,Lv2_Visitors,Actuals," 60,996 "
2022,3,Customers,Uddepy,Lv3_Visitors,Actuals," 44,826 "
2022,3,Customers,Faridabad,Lv1_Visitors,Actuals," 43,481 "
2022,3,Customers,Dehradun,Lv1_Visitors,Actuals," 36,744 "
2022,3,Customers,Ujjain,Lv1_Visitors,Actuals," 31,045 "
2022,3,Customers,Faridabad,Lv2_Visitors,Actuals," 29,707 "
2022,3,Customers,Faridabad,Lv3_Visitors,Actuals," 23,095 "
2022,3,Customers,Dehradun,Lv2_Visitors,Actuals," 22,455 "
2022,3,Customers,Uddepy,Lv4_Visitors,Actuals," 21,724 "
2022,3,Customers,India,Lv5_Visitors,Actuals," 20,266 "
2022,3,Customers,Ujjain,Lv2_Visitors,Actuals," 17,745 "
2022,3,Customers,Ujjain,Lv3_Visitors,Actuals," 10,658 "
2022,3,Customers,Dehradun,Lv3_Visitors,Actuals," 9,977 "
2022,3,Customers,Aurangabad,Lv1_Visitors,Actuals," 7,492 "
2022,3,Customers,Uddepy,Lv5_Visitors,Actuals," 7,110 "
2022,3,Customers,Faridabad,Lv4_Visitors,Actuals," 5,967 "
2022,3,Customers,Aurangabad,Lv2_Visitors,Actuals," 4,721 "
2022,3,Customers,Aurangabad,Lv3_Visitors,Actuals," 3,627 "
2022,3,Customers,Ujjain,Lv4_Visitors,Actuals," 3,172 "
2022,3,Customers,Dehradun,Lv4_Visitors,Actuals," 2,913 "
2022,3,Customers,Faridabad,Lv5_Visitors,Actuals," 1,524 "
2022,3,Customers,Aurangabad,Lv4_Visitors,Actuals," 1,381 "
2022,3,Customers,Dehradun,Lv5_Visitors,Actuals," 1,231 "
2022,3,Customers,Ujjain,Lv5_Visitors,Actuals," 1,065 "
2022,3,Customers,Aurangabad,Lv5_Visitors,Actuals, 487 
2020,2,Customers,India,Lv1_Visitors,Actuals," 461,165 "
2020,2,Customers,India,Lv3_Visitors,Actuals," 437,011 "
2020,2,Customers,India,Lv2_Visitors,Actuals," 361,914 "
2020,2,Customers,India,Lv4_Visitors,Actuals," 187,240 "
2020,2,Customers,Uddepy,Lv3_Visitors,Actuals," 104,158 "
2020,2,Customers,Uddepy,Lv1_Visitors,Actuals," 102,187 "
2020,2,Customers,Uddepy,Lv2_Visitors,Actuals," 72,670 "
2020,2,Customers,Uddepy,Lv4_Visitors,Actuals," 47,436 "
2020,2,Customers,India,Lv5_Visitors,Actuals," 45,722 "
2020,2,Customers,Ujjain,Lv1_Visitors,Actuals," 25,606 "
2020,2,Customers,Dehradun,Lv1_Visitors,Actuals," 24,712 "
2020,2,Customers,Ujjain,Lv3_Visitors,Actuals," 24,356 "
2020,2,Customers,Dehradun,Lv3_Visitors,Actuals," 21,917 "
2020,2,Customers,Ujjain,Lv2_Visitors,Actuals," 19,208 "
2020,2,Customers,Dehradun,Lv2_Visitors,Actuals," 18,163 "
2020,2,Customers,Faridabad,Lv3_Visitors,Actuals," 16,720 "
2020,2,Customers,Uddepy,Lv5_Visitors,Actuals," 15,119 "
2020,2,Customers,Faridabad,Lv1_Visitors,Actuals," 13,964 "
2020,2,Customers,Faridabad,Lv2_Visitors,Actuals," 12,141 "
2020,2,Customers,Ujjain,Lv4_Visitors,Actuals," 9,484 "
2020,2,Customers,Faridabad,Lv4_Visitors,Actuals," 7,564 "
2020,2,Customers,Dehradun,Lv4_Visitors,Actuals," 7,312 "
2020,2,Customers,Aurangabad,Lv1_Visitors,Actuals," 7,092 "
2020,2,Customers,Aurangabad,Lv3_Visitors,Actuals," 6,080 "
2020,2,Customers,Aurangabad,Lv2_Visitors,Actuals," 4,539 "
2020,2,Customers,Ujjain,Lv5_Visitors,Actuals," 3,238 "
2020,2,Customers,Dehradun,Lv5_Visitors,Actuals," 3,141 "
2020,2,Customers,Faridabad,Lv5_Visitors,Actuals," 2,231 "
2020,2,Customers,Aurangabad,Lv4_Visitors,Actuals," 1,649 "
2020,2,Customers,Aurangabad,Lv5_Visitors,Actuals, 693 
2021,2,Customers,India,Lv1_Visitors,Actuals," 675,767 "
2021,2,Customers,India,Lv3_Visitors,Actuals," 552,723 "
2021,2,Customers,India,Lv2_Visitors,Actuals," 543,885 "
2021,2,Customers,India,Lv4_Visitors,Actuals," 257,782 "
2021,2,Customers,Uddepy,Lv1_Visitors,Actuals," 114,704 "
2021,2,Customers,Uddepy,Lv3_Visitors,Actuals," 88,016 "
2021,2,Customers,Uddepy,Lv2_Visitors,Actuals," 87,365 "
2021,2,Customers,India,Lv5_Visitors,Actuals," 72,662 "
2021,2,Customers,Uddepy,Lv4_Visitors,Actuals," 42,753 "
2021,2,Customers,Dehradun,Lv1_Visitors,Actuals," 38,952 "
2021,2,Customers,Ujjain,Lv1_Visitors,Actuals," 37,887 "
2021,2,Customers,Faridabad,Lv1_Visitors,Actuals," 33,840 "
2021,2,Customers,Faridabad,Lv3_Visitors,Actuals," 32,303 "
2021,2,Customers,Ujjain,Lv3_Visitors,Actuals," 29,669 "
2021,2,Customers,Dehradun,Lv2_Visitors,Actuals," 29,288 "
2021,2,Customers,Ujjain,Lv2_Visitors,Actuals," 28,961 "
2021,2,Customers,Faridabad,Lv2_Visitors,Actuals," 28,877 "
2021,2,Customers,Dehradun,Lv3_Visitors,Actuals," 27,297 "
2021,2,Customers,Faridabad,Lv4_Visitors,Actuals," 17,527 "
2021,2,Customers,Ujjain,Lv4_Visitors,Actuals," 15,025 "
2021,2,Customers,Uddepy,Lv5_Visitors,Actuals," 14,931 "
2021,2,Customers,Dehradun,Lv4_Visitors,Actuals," 12,460 "
2021,2,Customers,Aurangabad,Lv1_Visitors,Actuals," 9,208 "
2021,2,Customers,Aurangabad,Lv3_Visitors,Actuals," 8,555 "
2021,2,Customers,Faridabad,Lv5_Visitors,Actuals," 7,022 "
2021,2,Customers,Aurangabad,Lv2_Visitors,Actuals," 6,835 "
2021,2,Customers,Ujjain,Lv5_Visitors,Actuals," 6,610 "
2021,2,Customers,Dehradun,Lv5_Visitors,Actuals," 5,958 "
2021,2,Customers,Aurangabad,Lv4_Visitors,Actuals," 3,762 "
2021,2,Customers,Aurangabad,Lv5_Visitors,Actuals," 1,662 "
2022,2,Customers,India,Lv1_Visitors,Actuals," 412,205 "
2022,2,Customers,India,Lv2_Visitors,Actuals," 282,539 "
2022,2,Customers,India,Lv3_Visitors,Actuals," 228,545 "
2022,2,Customers,Uddepy,Lv1_Visitors,Actuals," 100,042 "
2022,2,Customers,India,Lv4_Visitors,Actuals," 92,619 "
2022,2,Customers,Uddepy,Lv2_Visitors,Actuals," 57,585 "
2022,2,Customers,Uddepy,Lv3_Visitors,Actuals," 48,763 "
2022,2,Customers,Dehradun,Lv1_Visitors,Actuals," 30,183 "
2022,2,Customers,Ujjain,Lv1_Visitors,Actuals," 27,211 "
2022,2,Customers,Uddepy,Lv4_Visitors,Actuals," 23,835 "
2022,2,Customers,India,Lv5_Visitors,Actuals," 20,643 "
2022,2,Customers,Dehradun,Lv2_Visitors,Actuals," 19,075 "
2022,2,Customers,Faridabad,Lv1_Visitors,Actuals," 18,214 "
2022,2,Customers,Ujjain,Lv2_Visitors,Actuals," 16,300 "
2022,2,Customers,Faridabad,Lv2_Visitors,Actuals," 12,278 "
2022,2,Customers,Dehradun,Lv3_Visitors,Actuals," 10,811 "
2022,2,Customers,Ujjain,Lv3_Visitors,Actuals," 10,058 "
2022,2,Customers,Faridabad,Lv3_Visitors,Actuals," 9,390 "
2022,2,Customers,Uddepy,Lv5_Visitors,Actuals," 7,707 "
2022,2,Customers,Aurangabad,Lv1_Visitors,Actuals," 7,361 "
2022,2,Customers,Aurangabad,Lv2_Visitors,Actuals," 4,660 "
2022,2,Customers,Faridabad,Lv4_Visitors,Actuals," 4,520 "
2022,2,Customers,Ujjain,Lv4_Visitors,Actuals," 3,860 "
2022,2,Customers,Dehradun,Lv4_Visitors,Actuals," 3,701 "
2022,2,Customers,Aurangabad,Lv3_Visitors,Actuals," 3,682 "
2022,2,Customers,Dehradun,Lv5_Visitors,Actuals," 1,513 "
2022,2,Customers,Aurangabad,Lv4_Visitors,Actuals," 1,482 "
2022,2,Customers,Ujjain,Lv5_Visitors,Actuals," 1,333 "
2022,2,Customers,Faridabad,Lv5_Visitors,Actuals, 986 
2022,2,Customers,Aurangabad,Lv5_Visitors,Actuals, 578 
2020,1,Customers,India,Lv1_Visitors,Actuals," 424,743 "
2020,1,Customers,India,Lv3_Visitors,Actuals," 371,396 "
2020,1,Customers,India,Lv2_Visitors,Actuals," 326,618 "
2020,1,Customers,India,Lv4_Visitors,Actuals," 158,246 "
2020,1,Customers,Uddepy,Lv3_Visitors,Actuals," 108,349 "
2020,1,Customers,Uddepy,Lv1_Visitors,Actuals," 103,882 "
2020,1,Customers,Uddepy,Lv2_Visitors,Actuals," 75,152 "
2020,1,Customers,Uddepy,Lv4_Visitors,Actuals," 48,209 "
2020,1,Customers,India,Lv5_Visitors,Actuals," 42,569 "
2020,1,Customers,Dehradun,Lv1_Visitors,Actuals," 28,903 "
2020,1,Customers,Ujjain,Lv3_Visitors,Actuals," 25,661 "
2020,1,Customers,Ujjain,Lv1_Visitors,Actuals," 25,434 "
2020,1,Customers,Dehradun,Lv3_Visitors,Actuals," 25,380 "
2020,1,Customers,Dehradun,Lv2_Visitors,Actuals," 21,332 "
2020,1,Customers,Ujjain,Lv2_Visitors,Actuals," 19,891 "
2020,1,Customers,Faridabad,Lv3_Visitors,Actuals," 17,720 "
2020,1,Customers,Uddepy,Lv5_Visitors,Actuals," 15,447 "
2020,1,Customers,Faridabad,Lv1_Visitors,Actuals," 14,750 "
2020,1,Customers,Faridabad,Lv2_Visitors,Actuals," 12,968 "
2020,1,Customers,Ujjain,Lv4_Visitors,Actuals," 9,881 "
2020,1,Customers,Dehradun,Lv4_Visitors,Actuals," 8,578 "
2020,1,Customers,Faridabad,Lv4_Visitors,Actuals," 8,025 "
2020,1,Customers,Aurangabad,Lv1_Visitors,Actuals," 7,540 "
2020,1,Customers,Aurangabad,Lv3_Visitors,Actuals," 6,850 "
2020,1,Customers,Aurangabad,Lv2_Visitors,Actuals," 4,992 "
2020,1,Customers,Dehradun,Lv5_Visitors,Actuals," 3,875 "
2020,1,Customers,Ujjain,Lv5_Visitors,Actuals," 3,393 "
2020,1,Customers,Faridabad,Lv5_Visitors,Actuals," 2,344 "
2020,1,Customers,Aurangabad,Lv4_Visitors,Actuals," 2,157 "
2020,1,Customers,Aurangabad,Lv5_Visitors,Actuals, 934 
2021,1,Customers,India,Lv1_Visitors,Actuals," 664,367 "
2021,1,Customers,India,Lv3_Visitors,Actuals," 558,042 "
2021,1,Customers,India,Lv2_Visitors,Actuals," 521,898 "
2021,1,Customers,India,Lv4_Visitors,Actuals," 252,235 "
2021,1,Customers,Uddepy,Lv1_Visitors,Actuals," 109,094 "
2021,1,Customers,Uddepy,Lv3_Visitors,Actuals," 86,408 "
2021,1,Customers,Uddepy,Lv2_Visitors,Actuals," 78,570 "
2021,1,Customers,India,Lv5_Visitors,Actuals," 65,623 "
2021,1,Customers,Uddepy,Lv4_Visitors,Actuals," 40,588 "
2021,1,Customers,Dehradun,Lv1_Visitors,Actuals," 38,690 "
2021,1,Customers,Ujjain,Lv1_Visitors,Actuals," 36,443 "
2021,1,Customers,Faridabad,Lv1_Visitors,Actuals," 32,930 "
2021,1,Customers,Faridabad,Lv3_Visitors,Actuals," 31,549 "
2021,1,Customers,Dehradun,Lv2_Visitors,Actuals," 28,271 "
2021,1,Customers,Ujjain,Lv3_Visitors,Actuals," 28,194 "
2021,1,Customers,Faridabad,Lv2_Visitors,Actuals," 27,582 "
2021,1,Customers,Ujjain,Lv2_Visitors,Actuals," 27,358 "
2021,1,Customers,Dehradun,Lv3_Visitors,Actuals," 27,061 "
2021,1,Customers,Faridabad,Lv4_Visitors,Actuals," 15,356 "
2021,1,Customers,Ujjain,Lv4_Visitors,Actuals," 13,521 "
2021,1,Customers,Uddepy,Lv5_Visitors,Actuals," 13,229 "
2021,1,Customers,Dehradun,Lv4_Visitors,Actuals," 10,966 "
2021,1,Customers,Aurangabad,Lv1_Visitors,Actuals," 8,396 "
2021,1,Customers,Aurangabad,Lv3_Visitors,Actuals," 7,962 "
2021,1,Customers,Aurangabad,Lv2_Visitors,Actuals," 6,062 "
2021,1,Customers,Faridabad,Lv5_Visitors,Actuals," 6,020 "
2021,1,Customers,Dehradun,Lv5_Visitors,Actuals," 5,360 "
2021,1,Customers,Ujjain,Lv5_Visitors,Actuals," 5,150 "
2021,1,Customers,Aurangabad,Lv4_Visitors,Actuals," 3,239 "
2021,1,Customers,Aurangabad,Lv5_Visitors,Actuals," 1,340 "
2022,1,Customers,India,Lv1_Visitors,Actuals," 447,793 "
2022,1,Customers,India,Lv2_Visitors,Actuals," 299,158 "
2022,1,Customers,India,Lv3_Visitors,Actuals," 235,941 "
2022,1,Customers,Uddepy,Lv1_Visitors,Actuals," 105,203 "
2022,1,Customers,India,Lv4_Visitors,Actuals," 81,890 "
2022,1,Customers,Uddepy,Lv2_Visitors,Actuals," 57,375 "
2022,1,Customers,Uddepy,Lv3_Visitors,Actuals," 47,604 "
2022,1,Customers,Dehradun,Lv1_Visitors,Actuals," 30,004 "
2022,1,Customers,Ujjain,Lv1_Visitors,Actuals," 27,941 "
2022,1,Customers,Uddepy,Lv4_Visitors,Actuals," 22,849 "
2022,1,Customers,India,Lv5_Visitors,Actuals," 19,861 "
2022,1,Customers,Dehradun,Lv2_Visitors,Actuals," 19,673 "
2022,1,Customers,Faridabad,Lv1_Visitors,Actuals," 19,489 "
2022,1,Customers,Ujjain,Lv2_Visitors,Actuals," 16,853 "
2022,1,Customers,Faridabad,Lv2_Visitors,Actuals," 13,167 "
2022,1,Customers,Dehradun,Lv3_Visitors,Actuals," 11,438 "
2022,1,Customers,Faridabad,Lv3_Visitors,Actuals," 9,529 "
2022,1,Customers,Ujjain,Lv3_Visitors,Actuals," 9,447 "
2022,1,Customers,Aurangabad,Lv1_Visitors,Actuals," 7,289 "
2022,1,Customers,Uddepy,Lv5_Visitors,Actuals," 7,281 "
2022,1,Customers,Aurangabad,Lv2_Visitors,Actuals," 4,661 "
2022,1,Customers,Faridabad,Lv4_Visitors,Actuals," 4,168 "
2022,1,Customers,Ujjain,Lv4_Visitors,Actuals," 3,831 "
2022,1,Customers,Dehradun,Lv4_Visitors,Actuals," 3,786 "
2022,1,Customers,Aurangabad,Lv3_Visitors,Actuals," 3,702 "
2022,1,Customers,Dehradun,Lv5_Visitors,Actuals," 1,693 "
2022,1,Customers,Aurangabad,Lv4_Visitors,Actuals," 1,428 "
2022,1,Customers,Ujjain,Lv5_Visitors,Actuals," 1,311 "
2022,1,Customers,Faridabad,Lv5_Visitors,Actuals," 1,071 "
2022,1,Customers,Aurangabad,Lv5_Visitors,Actuals, 527 
